Date,High,Low,Open,Close,Volume,Adj Close
9/6/1988,265.9400024,264.3999939,264.4200134,265.5899963,122250000,265.5899963
9/7/1988,266.980011,264.9299927,265.6199951,265.8699951,139590000,265.8699951
9/8/1988,266.5400085,264.8800049,265.8699951,265.8800049,149380000,265.8800049
9/9/1988,268.2600098,263.6600037,265.8800049,266.8399963,141540000,266.8399963
9/12/1988,267.6400146,266.2200012,266.8500061,266.4700012,114880000,266.4700012
9/13/1988,267.4299927,265.2200012,266.4500122,267.4299927,162490000,267.4299927
9/14/1988,269.4700012,267.4100037,267.5,269.3099976,177220000,269.3099976
9/15/1988,269.7799988,268.0299988,269.2999878,268.1300049,161210000,268.1300049
9/16/1988,270.8099976,267.3299866,268.1300049,270.6499939,211110000,270.6499939
9/19/1988,270.6499939,267.4100037,270.6400146,268.8200073,135770000,268.8200073
9/20/1988,270.0700073,268.5,268.8299866,269.730011,142220000,269.730011
9/21/1988,270.6400146,269.480011,269.7600098,270.1600037,127400000,270.1600037
9/22/1988,270.5799866,268.2600098,270.1900024,269.1799927,150670000,269.1799927
9/23/1988,270.3099976,268.2799988,269.1600037,269.7600098,145100000,269.7600098
9/26/1988,269.7999878,268.6099854,269.769989,268.8800049,116420000,268.8800049
9/27/1988,269.3599854,268.0100098,268.8900146,268.2600098,113010000,268.2600098
9/28/1988,269.0799866,267.769989,268.2200012,269.0799866,113720000,269.0799866
9/29/1988,273.019989,269.0799866,269.0899963,272.5899963,155790000,272.5899963
9/30/1988,274.8699951,271.6600037,272.5499878,271.9100037,175750000,271.9100037
10/3/1988,271.9100037,268.8399963,271.8900146,271.3800049,130380000,271.3800049
10/4/1988,271.7900085,270.3399963,271.3699951,270.6199951,157760000,270.6199951
10/5/1988,272.4500122,270.0799866,270.6300049,271.8599854,175130000,271.8599854
10/6/1988,272.3900146,271.2999878,271.8699951,272.3900146,153570000,272.3900146
10/7/1988,278.0700073,272.3699951,272.3800049,278.0700073,216390000,278.0700073
10/10/1988,278.6900024,277.1000061,278.0599976,278.2399902,124660000,278.2399902
10/11/1988,278.2399902,276.3299866,278.1499939,277.9299927,140900000,277.9299927
10/12/1988,277.9299927,273.0499878,277.9100037,273.980011,154840000,273.980011
10/13/1988,275.8299866,273.3900146,273.9500122,275.2200012,154530000,275.2200012
10/14/1988,277.0100098,274.0799866,275.269989,275.5,160240000,275.5
10/17/1988,276.6499939,275.0100098,275.480011,276.4100037,119290000,276.4100037
10/18/1988,279.3900146,276.4100037,276.4299927,279.3800049,162500000,279.3800049
10/19/1988,280.5299988,274.4100037,279.3999939,276.9700012,186350000,276.9700012
10/20/1988,282.8800049,276.9299927,276.9700012,282.8800049,189580000,282.8800049
10/21/1988,283.6600037,281.1600037,282.8800049,283.6600037,195410000,283.6600037
10/24/1988,283.9500122,282.2799988,283.6300049,282.2799988,170590000,282.2799988
10/25/1988,282.8399963,281.8699951,282.2799988,282.3800049,155190000,282.3800049
10/26/1988,282.519989,280.5400085,282.3699951,281.3800049,181550000,281.3800049
10/27/1988,281.3800049,276,281.3500061,277.2799988,196540000,277.2799988
10/28/1988,279.480011,277.2799988,277.2900085,278.5299988,146300000,278.5299988
10/31/1988,279.3900146,277.1400146,278.5400085,278.9700012,143460000,278.9700012
11/1/1988,279.5700073,278.0100098,278.9700012,279.0599976,151250000,279.0599976
11/2/1988,279.4500122,277.0799866,279.0700073,279.0599976,161300000,279.0599976
11/3/1988,280.3699951,279.0400085,279.0400085,279.2000122,152980000,279.2000122
11/4/1988,279.2000122,276.3099976,279.1099854,276.3099976,143580000,276.3099976
11/7/1988,276.3099976,273.6199951,276.2999878,273.9299927,133870000,273.9299927
11/8/1988,275.7999878,273.9299927,273.9500122,275.1499939,141660000,275.1499939
11/9/1988,275.1499939,272.1499939,275.1400146,273.3299866,153140000,273.3299866
11/10/1988,274.3699951,272.980011,273.3200073,273.6900024,128920000,273.6900024
11/11/1988,273.6900024,267.9200134,273.6499939,267.9200134,135500000,267.9200134
11/14/1988,269.25,266.7900085,267.9299927,267.7200012,142900000,267.7200012
11/15/1988,268.75,267.7200012,267.730011,268.3399963,115170000,268.3399963
11/16/1988,268.4100037,262.8500061,268.4100037,263.8200073,161710000,263.8200073
11/17/1988,265.6300049,263.4500122,264.6099854,264.6000061,141280000,264.6000061
11/18/1988,266.6199951,264.6000061,264.6000061,266.4700012,119320000,266.4700012
11/21/1988,266.4700012,263.4100037,266.3500061,266.2200012,120430000,266.2200012
11/22/1988,267.8500061,265.4200134,266.1900024,267.2099915,127000000,267.2099915
11/23/1988,269.5599976,267.2099915,267.2200012,269,112010000,269
11/25/1988,269,266.4700012,268.9899902,267.230011,72090000,267.230011
11/28/1988,268.980011,266.9700012,267.2200012,268.6400146,123480000,268.6400146
11/29/1988,271.3099976,268.1300049,268.6000061,270.9100037,127420000,270.9100037
11/30/1988,274.3599854,270.8999939,270.9100037,273.7000122,157810000,273.7000122
12/1/1988,273.7000122,272.269989,273.6799927,272.4899902,129380000,272.4899902
12/2/1988,272.4899902,270.4700012,272.4899902,271.8099976,124610000,271.8099976
12/5/1988,275.6199951,271.8099976,274.9299927,274.9299927,144660000,274.9299927
12/6/1988,277.8900146,274.6199951,274.9299927,277.5899963,158340000,277.5899963
12/7/1988,279.0100098,277.3399963,277.5899963,278.1300049,148360000,278.1300049
12/8/1988,278.1300049,276.5499878,278.1300049,276.5899963,124150000,276.5899963
12/9/1988,277.8200073,276.3399963,276.5700073,277.0299988,133770000,277.0299988
12/12/1988,278.8200073,276.519989,277.0299988,276.519989,124160000,276.519989
12/13/1988,276.519989,274.5799866,276.519989,276.3099976,132340000,276.3099976
12/14/1988,276.3099976,274.5799866,276.3099976,275.3099976,132350000,275.3099976
12/15/1988,275.6199951,274.0100098,275.3200073,274.2799988,136820000,274.2799988
12/16/1988,276.2900085,274.2799988,274.2799988,276.2900085,196480000,276.2900085
12/19/1988,279.3099976,275.6099854,276.2900085,278.9100037,162250000,278.9100037
12/20/1988,280.4500122,277.4700012,278.9100037,277.4700012,161090000,277.4700012
12/21/1988,277.8299866,276.2999878,277.4700012,277.3800049,147250000,277.3800049
12/22/1988,277.8900146,276.8599854,277.3800049,276.8699951,150510000,276.8699951
12/23/1988,277.9899902,276.8699951,276.8699951,277.8699951,81760000,277.8699951
12/27/1988,278.0899963,276.7399902,277.8699951,276.8299866,87490000,276.8299866
12/28/1988,277.5499878,276.1700134,276.8299866,277.0799866,110630000,277.0799866
12/29/1988,279.4200134,277.0799866,277.0799866,279.3999939,131290000,279.3999939
12/30/1988,279.7799988,277.7200012,279.3900146,277.7200012,127210000,277.7200012
1/3/1989,277.7200012,273.8099976,277.7200012,275.3099976,128500000,275.3099976
1/4/1989,279.75,275.3099976,275.3099976,279.4299927,149700000,279.4299927
1/5/1989,281.5100098,279.4299927,279.4299927,280.0100098,174040000,280.0100098
1/6/1989,282.0599976,280.0100098,280.0100098,280.6700134,161330000,280.6700134
1/9/1989,281.8900146,280.3200073,280.6700134,280.980011,163180000,280.980011
1/10/1989,281.5799866,279.4400024,280.980011,280.3800049,140420000,280.3800049
1/11/1989,282.0100098,280.2099915,280.3800049,282.0100098,148950000,282.0100098
1/12/1989,284.6300049,282.0100098,282.0100098,283.1700134,183000000,283.1700134
1/13/1989,284.1199951,282.7099915,283.1700134,283.8699951,132320000,283.8699951
1/16/1989,284.8800049,283.6300049,283.8699951,284.1400146,117380000,284.1400146
1/17/1989,284.1400146,283.0599976,284.1400146,283.5499878,143930000,283.5499878
1/18/1989,286.8699951,282.6499939,283.5499878,286.5299988,187450000,286.5299988
1/19/1989,287.8999939,286.1400146,286.5299988,286.9100037,192030000,286.9100037
1/20/1989,287.0400085,285.75,286.8999939,286.6300049,166120000,286.6300049
1/23/1989,287.980011,284.5,287.8500061,284.5,141640000,284.5
1/24/1989,288.4899902,284.5,284.5,288.4899902,189620000,288.4899902
1/25/1989,289.1499939,287.9700012,288.4899902,289.1400146,183610000,289.1400146
1/26/1989,292.6199951,288.1300049,289.1400146,291.6900024,212250000,291.6900024
1/27/1989,296.0799866,291.6900024,291.6900024,293.8200073,254870000,293.8200073
1/30/1989,295.1300049,293.5400085,293.8200073,294.9899902,167830000,294.9899902
1/31/1989,297.5100098,293.5700073,294.9899902,297.4700012,194050000,297.4700012
2/1/1989,298.3299866,296.2200012,297.4700012,297.0899963,215640000,297.0899963
2/2/1989,297.9200134,295.8099976,297.0899963,296.8399963,183430000,296.8399963
2/3/1989,297.6600037,296.1499939,296.8399963,296.9700012,172980000,296.9700012
2/6/1989,296.9899902,294.9599915,296.9700012,296.0400085,150980000,296.0400085
2/7/1989,300.3399963,295.7799988,296.0400085,299.6300049,217260000,299.6300049
2/8/1989,300.5700073,298.4100037,299.6199951,298.6499939,189420000,298.6499939
2/9/1989,298.7900085,295.1600037,298.6499939,296.0599976,224220000,296.0599976
2/10/1989,296.0599976,291.9599915,296.0599976,292.019989,173560000,292.019989
2/13/1989,293.0700073,290.8800049,292.019989,292.5400085,143520000,292.5400085
2/14/1989,294.3699951,291.4100037,292.5400085,291.8099976,150610000,291.8099976
2/15/1989,294.4200134,291.4899902,291.8099976,294.2399902,154220000,294.2399902
2/16/1989,295.1499939,294.2200012,294.2399902,294.8099976,177450000,294.8099976
2/17/1989,297.1199951,294.6900024,294.8099976,296.7600098,159520000,296.7600098
2/21/1989,297.0400085,295.1600037,296.7600098,295.980011,141950000,295.980011
2/22/1989,295.980011,290.7600098,295.980011,290.9100037,163140000,290.9100037
2/23/1989,292.0499878,289.8299866,290.9100037,292.0499878,150370000,292.0499878
2/24/1989,292.0499878,287.1300049,292.0499878,287.1300049,160680000,287.1300049
2/27/1989,288.1199951,286.2600098,287.1300049,287.8200073,139900000,287.8200073
2/28/1989,289.4200134,287.6300049,287.8200073,288.8599854,147430000,288.8599854
3/1/1989,290.2799988,286.4599915,288.8599854,287.1099854,177210000,287.1099854
3/2/1989,290.3200073,287.1099854,287.1099854,289.9500122,161980000,289.9500122
3/3/1989,291.1799927,289.4400024,289.9400024,291.1799927,151790000,291.1799927
3/6/1989,294.8099976,291.1799927,291.2000122,294.8099976,168880000,294.8099976
3/7/1989,295.1600037,293.5,294.8099976,293.8699951,172500000,293.8699951
3/8/1989,295.6199951,293.5100098,293.8699951,294.0799866,167620000,294.0799866
3/9/1989,294.6900024,293.8500061,294.0799866,293.9299927,143160000,293.9299927
3/10/1989,293.9299927,291.6000061,293.9299927,292.8800049,146830000,292.8800049
3/13/1989,296.1799927,292.8800049,292.8800049,295.3200073,140460000,295.3200073
3/14/1989,296.2900085,294.6300049,295.3200073,295.1400146,139970000,295.1400146
3/15/1989,296.7799988,295.1400146,295.1400146,296.6700134,167070000,296.6700134
3/16/1989,299.9899902,296.6600037,296.6700134,299.4400024,196040000,299.4400024
3/17/1989,299.4400024,291.0799866,299.4400024,292.6900024,242900000,292.6900024
3/20/1989,292.6900024,288.5599976,292.6900024,289.9200134,151260000,289.9200134
3/21/1989,292.3800049,289.9200134,289.9200134,291.3299866,142010000,291.3299866
3/22/1989,291.4599915,289.8999939,291.3299866,290.4899902,146570000,290.4899902
3/23/1989,291.5100098,288.5599976,290.4899902,288.980011,153750000,288.980011
3/27/1989,290.5700073,288.0700073,288.980011,290.5700073,112960000,290.5700073
3/28/1989,292.3200073,290.5700073,290.5700073,291.5899963,146420000,291.5899963
3/29/1989,292.75,291.4200134,291.5899963,292.3500061,144240000,292.3500061
3/30/1989,293.7999878,291.5,292.3500061,292.519989,159950000,292.519989
3/31/1989,294.9599915,292.519989,292.519989,294.8699951,170960000,294.8699951
4/3/1989,297.0400085,294.6199951,294.8699951,296.3900146,164660000,296.3900146
4/4/1989,296.3999939,294.7200012,296.3999939,295.3099976,160680000,295.3099976
4/5/1989,296.4299927,295.2799988,295.3099976,296.2399902,165880000,296.2399902
4/6/1989,296.2399902,294.519989,296.2200012,295.2900085,146530000,295.2900085
4/7/1989,297.6199951,294.3500061,295.2900085,297.1600037,156950000,297.1600037
4/10/1989,297.9400024,296.8500061,297.1600037,297.1099854,123990000,297.1099854
4/11/1989,298.8699951,297.1099854,297.1099854,298.4899902,146830000,298.4899902
4/12/1989,299.8099976,298.4899902,298.4899902,298.9899902,165200000,298.9899902
4/13/1989,299,296.269989,298.9899902,296.3999939,141590000,296.3999939
4/14/1989,301.3800049,296.3999939,296.3999939,301.3599854,169780000,301.3599854
4/17/1989,302.0100098,300.7099915,301.3599854,301.7200012,128540000,301.7200012
4/18/1989,306.25,301.7200012,301.7200012,306.019989,208650000,306.019989
4/19/1989,307.6799927,305.3599854,306.019989,307.1499939,191510000,307.1499939
4/20/1989,307.9599915,304.5299988,307.1499939,306.1900024,175970000,306.1900024
4/21/1989,309.6099854,306.1900024,306.1900024,309.6099854,187310000,309.6099854
4/24/1989,309.6099854,307.8299866,309.6099854,308.6900024,142100000,308.6900024
4/25/1989,309.6499939,306.7399902,308.6900024,306.75,165430000,306.75
4/26/1989,307.2999878,306.0700073,306.7799988,306.9299927,146090000,306.9299927
4/27/1989,310.4500122,306.9299927,306.9299927,309.5799866,191170000,309.5799866
4/28/1989,309.6499939,308.480011,309.5799866,309.6400146,158390000,309.6400146
5/1/1989,309.6400146,307.3999939,309.6400146,309.1199951,138050000,309.1199951
5/2/1989,310.4500122,308.1199951,309.1300049,308.1199951,172560000,308.1199951
5/3/1989,308.519989,307.1099854,308.1199951,308.1600037,171690000,308.1600037
5/4/1989,308.3999939,307.3200073,308.1600037,307.769989,153130000,307.769989
5/5/1989,310.6900024,306.980011,307.769989,307.6099854,180810000,307.6099854
5/8/1989,307.6099854,304.7399902,307.6099854,306,135130000,306
5/9/1989,306.9899902,304.0599976,306,305.1900024,150090000,305.1900024
5/10/1989,306.25,304.8500061,305.1900024,305.7999878,146000000,305.7999878
5/11/1989,307.3399963,305.7999878,305.7999878,306.9500122,151620000,306.9500122
5/12/1989,313.8399963,306.9500122,306.9500122,313.8399963,221490000,313.8399963
5/15/1989,316.1600037,313.8399963,313.8399963,316.1600037,179350000,316.1600037
5/16/1989,316.1600037,314.9899902,316.1600037,315.2799988,173100000,315.2799988
5/17/1989,317.9400024,315.1099854,315.2799988,317.480011,191210000,317.480011
5/18/1989,318.519989,316.5400085,317.480011,317.9700012,177480000,317.9700012
5/19/1989,321.3800049,317.9700012,317.9700012,321.2399902,242410000,321.2399902
5/22/1989,323.0599976,320.4500122,321.2399902,321.980011,185010000,321.980011
5/23/1989,321.980011,318.2000122,321.980011,318.3200073,187690000,318.3200073
5/24/1989,319.1400146,317.5799866,318.3200073,319.1400146,178600000,319.1400146
5/25/1989,319.6000061,318.4200134,319.1400146,319.1700134,154470000,319.1700134
5/26/1989,321.5899963,319.1400146,319.1700134,321.5899963,143120000,321.5899963
5/30/1989,322.5299988,317.8299866,321.5899963,319.0499878,151780000,319.0499878
5/31/1989,321.2999878,318.6799927,319.0499878,320.519989,162530000,320.519989
6/1/1989,322.5700073,320.0100098,320.5100098,321.9700012,223160000,321.9700012
6/2/1989,325.6300049,321.9700012,321.9700012,325.519989,229140000,325.519989
6/5/1989,325.9299927,322.019989,325.519989,322.0299988,163420000,322.0299988
6/6/1989,324.480011,321.269989,322.0299988,324.2399902,187570000,324.2399902
6/7/1989,327.3900146,324.2399902,324.2399902,326.9500122,213710000,326.9500122
6/8/1989,327.3699951,325.9200134,326.9500122,326.75,212310000,326.75
6/9/1989,327.3200073,325.1600037,326.75,326.6900024,173240000,326.6900024
6/12/1989,326.6900024,323.730011,326.6900024,326.2399902,151460000,326.2399902
6/13/1989,326.2399902,322.9599915,326.2399902,323.9100037,164870000,323.9100037
6/14/1989,324.8900146,322.7999878,323.9100037,323.8299866,170540000,323.8299866
6/15/1989,323.8299866,319.2099915,323.8299866,320.0799866,179480000,320.0799866
6/16/1989,321.3599854,318.6900024,319.9599915,321.3500061,244510000,321.3500061
6/19/1989,321.8900146,320.3999939,321.3500061,321.8900146,130720000,321.8900146
6/20/1989,322.7799988,321.0299988,321.8900146,321.25,167650000,321.25
6/21/1989,321.8699951,319.25,321.25,320.480011,168830000,320.480011
6/22/1989,322.3399963,320.2000122,320.480011,322.3200073,176510000,322.3200073
6/23/1989,328,322.3200073,322.3200073,328,198720000,328
6/26/1989,328.1499939,326.3099976,328,326.6000061,143600000,326.6000061
6/27/1989,329.1900024,326.5899963,326.6000061,328.4400024,171090000,328.4400024
6/28/1989,328.4400024,324.2999878,328.4400024,325.8099976,158470000,325.8099976
6/29/1989,325.8099976,319.5400085,325.8099976,319.6799927,167100000,319.6799927
6/30/1989,319.9700012,314.3800049,319.6700134,317.980011,170490000,317.980011
7/3/1989,319.269989,317.269989,317.980011,319.230011,68870000,319.230011
7/5/1989,321.2200012,317.2600098,319.230011,320.6400146,127710000,320.6400146
7/6/1989,321.5499878,320.4500122,320.6400146,321.5499878,140450000,321.5499878
7/7/1989,325.8699951,321.0799866,321.5499878,324.9100037,166430000,324.9100037
7/10/1989,327.0700073,324.9100037,324.9299927,327.0700073,131870000,327.0700073
7/11/1989,330.4200134,327.0700073,327.0700073,328.7799988,171590000,328.7799988
7/12/1989,330.3900146,327.9200134,328.7799988,329.8099976,160550000,329.8099976
7/13/1989,330.3699951,329.0799866,329.8099976,329.9500122,153820000,329.9500122
7/14/1989,331.8900146,327.1300049,329.9599915,331.8399963,183480000,331.8399963
7/17/1989,333.019989,331.019989,331.7799988,332.4400024,131960000,332.4400024
7/18/1989,332.4400024,330.75,332.4200134,331.3500061,152350000,331.3500061
7/19/1989,335.730011,331.3500061,331.3699951,335.730011,215740000,335.730011
7/20/1989,337.3999939,333.2200012,335.7399902,333.5100098,204590000,333.5100098
7/21/1989,335.9100037,332.4599915,333.5,335.8999939,174880000,335.8999939
7/24/1989,335.8999939,333.4400024,335.8999939,333.6700134,136260000,333.6700134
7/25/1989,336.2900085,332.6000061,333.6700134,333.8800049,179270000,333.8800049
7/26/1989,338.0499878,333.1900024,333.8800049,338.0499878,188270000,338.0499878
7/27/1989,342,338.0499878,338.0499878,341.9899902,213680000,341.9899902
7/28/1989,342.9599915,341.2999878,341.9400024,342.1499939,180610000,342.1499939
7/31/1989,346.0799866,342.019989,342.1300049,346.0799866,166650000,346.0799866
8/1/1989,347.9899902,342.9299927,346.0799866,343.75,225280000,343.75
8/2/1989,344.3399963,342.4700012,343.75,344.3399963,181760000,344.3399963
8/3/1989,345.2200012,343.8099976,344.3399963,344.7399902,168690000,344.7399902
8/4/1989,345.4200134,342.6000061,344.7399902,343.9200134,169750000,343.9200134
8/7/1989,349.4200134,343.9100037,343.9200134,349.4100037,197580000,349.4100037
8/8/1989,349.8399963,348.2799988,349.4100037,349.3500061,200340000,349.3500061
8/9/1989,351,346.8599854,349.2999878,346.9400024,209900000,346.9400024
8/10/1989,349.7799988,345.3099976,346.9400024,348.25,198660000,348.25
8/11/1989,351.1799927,344.0100098,348.2799988,344.7399902,197550000,344.7399902
8/14/1989,345.4400024,341.9599915,344.7099915,343.0599976,142010000,343.0599976
8/15/1989,345.0299988,343.0499878,343.0599976,344.7099915,148770000,344.7099915
8/16/1989,346.3699951,344.7099915,344.7099915,345.6600037,150060000,345.6600037
8/17/1989,346.3900146,342.9700012,345.6600037,344.4500122,157560000,344.4500122
8/18/1989,346.0299988,343.8900146,344.4500122,346.0299988,145810000,346.0299988
8/21/1989,346.25,340.5499878,346.0299988,340.6700134,136800000,340.6700134
8/22/1989,341.25,339,340.6700134,341.1900024,141930000,341.1900024
8/23/1989,344.7999878,341.1900024,341.1900024,344.7000122,159640000,344.7000122
8/24/1989,351.519989,344.7000122,344.7000122,351.519989,225520000,351.519989
8/25/1989,352.730011,350.0899963,351.519989,350.519989,165930000,350.519989
8/28/1989,352.0899963,349.0799866,350.519989,352.0899963,131180000,352.0899963
8/29/1989,352.1199951,348.8599854,352.0899963,349.8399963,175210000,349.8399963
8/30/1989,352.269989,348.6600037,349.8399963,350.6499939,174350000,350.6499939
8/31/1989,351.4500122,350.2099915,350.6499939,351.4500122,144820000,351.4500122
9/1/1989,353.8999939,350.8800049,351.4500122,353.730011,133300000,353.730011
9/5/1989,354.1300049,351.8200073,353.730011,352.5599976,145180000,352.5599976
9/6/1989,352.5599976,347.980011,352.5599976,349.2399902,161800000,349.2399902
9/7/1989,350.3099976,348.1499939,349.2399902,348.3500061,160160000,348.3500061
9/8/1989,349.1799927,345.7399902,348.3500061,348.7600098,154090000,348.7600098
9/11/1989,348.7600098,345.9100037,348.7600098,347.6600037,126020000,347.6600037
9/12/1989,349.4599915,347.5,347.6600037,348.7000122,142140000,348.7000122
9/13/1989,350.1000061,345.4599915,348.7000122,345.4599915,175330000,345.4599915
9/14/1989,345.6099854,342.5499878,345.4599915,343.1600037,149250000,343.1600037
9/15/1989,345.0599976,341.3699951,343.1600037,345.0599976,234860000,345.0599976
9/18/1989,346.8399963,344.6000061,345.0599976,346.730011,136940000,346.730011
9/19/1989,348.1700134,346.4400024,346.730011,346.5499878,141610000,346.5499878
9/20/1989,347.269989,346.1799927,346.5499878,346.4700012,136640000,346.4700012
9/21/1989,348.4599915,344.9599915,346.4700012,345.7000122,146930000,345.7000122
9/22/1989,347.5700073,345.6900024,345.7000122,347.0499878,133350000,347.0499878
9/25/1989,347.0499878,343.7000122,347.0499878,344.230011,121130000,344.230011
9/26/1989,347.019989,344.1300049,344.230011,344.3299866,158350000,344.3299866
9/27/1989,345.4700012,342.8500061,344.3299866,345.1000061,158400000,345.1000061
9/28/1989,348.6099854,345.1000061,345.1000061,348.6000061,164240000,348.6000061
9/29/1989,350.3099976,348.1199951,348.6000061,349.1499939,155300000,349.1499939
10/2/1989,350.9899902,348.3500061,349.1499939,350.8699951,127410000,350.8699951
10/3/1989,354.730011,350.8500061,350.8699951,354.7099915,182550000,354.7099915
10/4/1989,357.4899902,354.7099915,354.7099915,356.9400024,194590000,356.9400024
10/5/1989,357.6300049,356.2799988,356.9400024,356.9700012,177890000,356.9700012
10/6/1989,359.0499878,356.9700012,356.9700012,358.7799988,172520000,358.7799988
10/9/1989,359.8599854,358.0599976,358.7600098,359.7999878,86810000,359.7999878
10/10/1989,360.4400024,358.1099854,359.7999878,359.1300049,147560000,359.1300049
10/11/1989,359.1300049,356.0799866,359.1300049,356.9899902,164070000,356.9899902
10/12/1989,356.9899902,354.9100037,356.9899902,355.3900146,160120000,355.3900146
10/13/1989,355.5299988,332.8099976,355.3900146,333.6499939,251170000,333.6499939
10/16/1989,342.8699951,327.1199951,333.6499939,342.8500061,416290000,342.8500061
10/17/1989,342.8500061,335.6900024,342.8399963,341.1600037,224070000,341.1600037
10/18/1989,343.3900146,339.0299988,341.1600037,341.7600098,166900000,341.7600098
10/19/1989,348.8200073,341.7600098,341.7600098,347.1300049,198120000,347.1300049
10/20/1989,347.5700073,344.4700012,347.0400085,347.1600037,164830000,347.1600037
10/23/1989,348.1900024,344.2200012,347.1099854,344.8299866,135860000,344.8299866
10/24/1989,344.8299866,335.1300049,344.8299866,343.7000122,237960000,343.7000122
10/25/1989,344.5100098,341.9599915,343.7000122,342.5,155650000,342.5
10/26/1989,342.5,337.2000122,342.5,337.9299927,175240000,337.9299927
10/27/1989,337.9700012,333.2600098,337.9299927,335.0599976,170330000,335.0599976
10/30/1989,337.0400085,334.480011,335.0599976,335.0700073,126630000,335.0700073
10/31/1989,340.8599854,335.0700073,335.0799866,340.3599854,176100000,340.3599854
11/1/1989,341.7399902,339.7900085,340.3599854,341.2000122,154240000,341.2000122
11/2/1989,341.2000122,336.6099854,341.2000122,338.480011,152440000,338.480011
11/3/1989,339.6700134,337.3699951,338.480011,337.6199951,131500000,337.6199951
11/6/1989,337.6199951,332.3299866,337.6099854,332.6099854,135480000,332.6099854
11/7/1989,334.8200073,330.9100037,332.6099854,334.8099976,163000000,334.8099976
11/8/1989,339.4100037,334.8099976,334.8099976,338.1499939,170150000,338.1499939
11/9/1989,338.730011,336.2099915,338.1499939,336.5700073,143390000,336.5700073
11/10/1989,339.1000061,336.5700073,336.5700073,339.1000061,131800000,339.1000061
11/13/1989,340.5100098,337.9299927,339.0799866,339.5499878,140750000,339.5499878
11/14/1989,340.4100037,337.0599976,339.5499878,337.9899902,143170000,337.9899902
11/15/1989,340.5400085,337.1400146,338,340.5400085,155130000,340.5400085
11/16/1989,341.019989,338.9299927,340.5400085,340.5799866,148370000,340.5799866
11/17/1989,342.2399902,339.8500061,340.5799866,341.6099854,151020000,341.6099854
11/20/1989,341.8999939,338.2900085,341.6099854,339.3500061,128170000,339.3500061
11/21/1989,340.2099915,337.5299988,339.3500061,339.5899963,147900000,339.5899963
11/22/1989,341.9200134,339.5899963,339.5899963,341.9100037,145730000,341.9100037
11/24/1989,344.2399902,341.9100037,341.9200134,343.9700012,86290000,343.9700012
11/27/1989,346.2399902,343.9700012,343.980011,345.6099854,149390000,345.6099854
11/28/1989,346.3299866,344.4100037,345.6099854,345.769989,153770000,345.769989
11/29/1989,345.769989,343.3599854,345.769989,343.6000061,147270000,343.6000061
11/30/1989,346.5,343.5700073,343.6000061,345.9899902,153200000,345.9899902
12/1/1989,351.8800049,345.9899902,346.0100098,350.6300049,199200000,350.6300049
12/4/1989,351.5100098,350.3200073,350.6300049,351.4100037,150360000,351.4100037
12/5/1989,352.2399902,349.5799866,351.4100037,349.5799866,154640000,349.5799866
12/6/1989,349.9400024,347.9100037,349.5799866,348.5499878,145850000,348.5499878
12/7/1989,349.8399963,346,348.5499878,347.5899963,161980000,347.5899963
12/8/1989,349.6000061,347.5899963,347.6000061,348.6900024,144910000,348.6900024
12/11/1989,348.7399902,346.3900146,348.6799927,348.5599976,147130000,348.5599976
12/12/1989,352.2099915,348.4100037,348.5599976,351.730011,176820000,351.730011
12/13/1989,354.1000061,351.6499939,351.7000122,352.75,184660000,352.75
12/14/1989,352.75,350.0799866,352.7399902,350.9299927,178700000,350.9299927
12/15/1989,351.8599854,346.0799866,350.9700012,350.1400146,240390000,350.1400146
12/18/1989,350.8800049,342.1900024,350.1400146,343.6900024,184750000,343.6900024
12/19/1989,343.7399902,339.6300049,343.6900024,342.4599915,186060000,342.4599915
12/20/1989,343.7000122,341.7900085,342.5,342.8399963,176520000,342.8399963
12/21/1989,345.0299988,342.8399963,342.8399963,344.7799988,175150000,344.7799988
12/22/1989,347.5299988,344.7600098,344.7799988,347.4200134,120980000,347.4200134
12/26/1989,347.8699951,346.5299988,347.4200134,346.8099976,77610000,346.8099976
12/27/1989,349.1199951,346.8099976,346.8399963,348.8099976,133740000,348.8099976
12/28/1989,350.6799927,348.7600098,348.7999878,350.6700134,128030000,350.6700134
12/29/1989,353.4100037,350.6700134,350.6799927,353.3999939,145940000,353.3999939
1/2/1990,359.6900024,351.980011,353.3999939,359.6900024,162070000,359.6900024
1/3/1990,360.5899963,357.8900146,359.6900024,358.7600098,192330000,358.7600098
1/4/1990,358.7600098,352.8900146,358.7600098,355.6700134,177000000,355.6700134
1/5/1990,355.6700134,351.3500061,355.6700134,352.2000122,158530000,352.2000122
1/8/1990,354.2399902,350.5400085,352.2000122,353.7900085,140110000,353.7900085
1/9/1990,354.1700134,349.6099854,353.8299866,349.6199951,155210000,349.6199951
1/10/1990,349.6199951,344.3200073,349.6199951,347.3099976,175990000,347.3099976
1/11/1990,350.1400146,347.3099976,347.3099976,348.5299988,154390000,348.5299988
1/12/1990,348.5299988,339.4899902,348.5299988,339.9299927,183880000,339.9299927
1/15/1990,339.9400024,336.5700073,339.9299927,337,140590000,337
1/16/1990,340.75,333.3699951,337,340.75,186070000,340.75
1/17/1990,342.0100098,336.2600098,340.769989,337.3999939,170470000,337.3999939
1/18/1990,338.3800049,333.980011,337.3999939,338.1900024,178590000,338.1900024
1/19/1990,340.480011,338.1900024,338.1900024,339.1499939,185590000,339.1499939
